Mot1,Mot2,Poids
Attentats Paris,Communautés,0.00318305058760218
Attentats Paris,Culture,0.00315811598311503
Attentats Paris,Daech,0.00515765478892608
Attentats Paris,Défense,0.00619212017283422
Attentats Paris,Délinquance ,0.00118507520554514
Attentats Paris,Désinformation,0.00132578334340671
Attentats Paris,Dieudonné,0.000969322727490752
Attentats Paris,Donald Trump,0.000262655190674913
Attentats Paris,Drogue,0.000437758651124856
Attentats Paris,Économie,0.000481534516237341
Attentats Paris,Éducation,0.00102143685262466
Attentats Paris,Éric Zemmour,0.000131327595337457
Attentats Paris,État d’urgence ,0.000952125066196561
Attentats Paris,États-Unis,0.00324983684335071
Attentats Paris,Ex-Urss,8.75517302249711e-05
Attentats Paris,Extrême gauche,0.000476844244975289
Attentats Paris,Féminisme,0.000426814684846734
Attentats Paris,Finlande,0.000481534516237341
Attentats Paris,Forces de l’ordre,0.00561686040693297
Attentats Paris,Franc-maçonnerie,0.000450266041156994
Attentats Paris,France,0.0349081875335543
Attentats Paris,François Fillon,0.000145919550374952
Attentats Paris,François Hollande,0.00212365059920689
Attentats Paris,Front national,0.000408574741049865
Attentats Paris,Futur,0.000879606256683295
Attentats Paris,Géopolitique,0.00112623362062122
Attentats Paris,Histoire,0.000537817771381965
Attentats Paris,Humour,0.000437758651124856
Attentats Paris,Immigration,0.00197191831949008
Attentats Paris,Inde,0.000119388723034052
Attentats Paris,Ingénierie sociale,0.000145919550374952
Attentats Paris,Insolite,0.00295487089509278
Attentats Paris,International,0.00260935424545494
Attentats Paris,Internet,0.00283349236000816
Attentats Paris,Irak,0.000596185591531946
Attentats Paris,Iran,0.000375221700964162
Attentats Paris,Islam,0.00345357027352457
Attentats Paris,Israël,0.00419049680201782
Attentats Paris,Jean-Claude Paye,0.000406490176044509
Attentats Paris,JMLP,0.000119388723034052
Attentats Paris,Judaïsme,0.00196574480005114
Attentats Paris,Justice & Droit,0.00663990805978904
Attentats Paris,Liban,0.000262655190674913
Attentats Paris,Liberté d’expression,0.00200175092287093
Attentats Paris,LRPS,0.00124922295593725
Attentats Paris,Mai 68,0.000131327595337457
Attentats Paris,Manlio Dinucci,0.000164159494171821
Attentats Paris,Manuel Valls,0.00195271626876766
Attentats Paris,Marine Le Pen,9.38054252410405e-05
Attentats Paris,Marion Maréchal-Le Pen,0.000119388723034052
Attentats Paris,Maroc,0.000778585029500636
Attentats Paris,Médias,0.0058425619452402
Attentats Paris,Mondialisme,0.000145919550374952
Attentats Paris,Nationalisme,0.000809853504580983
Attentats Paris,Nicolas Sarkozy,0.000328318988343642
Attentats Paris,Opinions,0.000997464355063064
Attentats Paris,OTAN,0.000350206920899884
Attentats Paris,Palestine,0.000375221700964162
Attentats Paris,Pédocriminalité,0.000644699104383878
Attentats Paris,People,0.000766077639468497
Attentats Paris,Persécutions !,0.000481534516237341
Attentats Paris,Philosophie,0.000437758651124856
Attentats Paris,PMA/GPA,0.000283548217205872
Attentats Paris,Politique,0.00773948330101484
Attentats Paris,Première Guerre mondiale,9.38054252410405e-05
Attentats Paris,Presse,0.000306999573516132
Attentats Paris,Proche-Orient,0.000218879325562428
Attentats Paris,Recep Tayyip Erdogan,0.000119388723034052
Attentats Paris,Rédaction E&R,0.00107776748424668
Attentats Paris,Religion,0.00373345592459341
Attentats Paris,Renseignement,0.00407159642113537
Attentats Paris,République tchèque,0.000262655190674913
Attentats Paris,Royaume-Uni,0.000275162580707052
Attentats Paris,Russie,0.0005024275427683
Attentats Paris,Santé,0.000481534516237341
Attentats Paris,Satanisme,0.000481534516237341
Attentats Paris,Seconde Guerre mondiale,0.000408574741049865
Attentats Paris,Sécurité,0.00248375920388222
Attentats Paris,Sexualité,0.000514366415071705
Attentats Paris,Sionisme,0.00226748558457648
Attentats Paris,Social,0.000867700183479625
Attentats Paris,Société,0.00187298165731278
Attentats Paris,Sociologie,0.000426814684846734
Attentats Paris,Sport,0.000328318988343642
Attentats Paris,Syrie,0.00297776831105196
Attentats Paris,Terrorisme,0.0107276124832385
Attentats Paris,Thierry Meyssan,0.000338268048596479
Attentats Paris,Tradition,0.000547198313906069
Attentats Paris,Traité transatlantique,8.75517302249711e-05
Attentats Paris,Turquie,0.000720311962305444
Attentats Paris,Union européenne,0.00110851481807569
Attentats Paris,Youssef Hindi,8.75517302249711e-05
Aude Mirkovic,France,0.000590974179018555
Aude Mirkovic,Justice & Droit,0.000700413841799769
Aude Mirkovic,PMA/GPA,0.00102873283014341
Aude Mirkovic,Société,0.000328318988343642
Australie,Banques,0.000437758651124856
Australie,Barack Obama,9.38054252410405e-05
Australie,BHL,0.000145919550374952
Australie,Brésil,0.000164159494171821
Australie,Brunei,0.000159331273755003
Australie,Canada,0.000638781224986987
Australie,Chili,0.000159331273755003
Australie,Chine,0.00127561583412338
Australie,Christianisme,0.000131327595337457
Australie,Climat,0.000262655190674913
Australie,Communautés,0.000984956965030925
Australie,Corée du Sud,0.000281416275723121
Australie,Culture,0.000131327595337457
Australie,Daech,0.000218879325562428
Australie,Défense,0.00307056425289006
Australie,Délinquance ,0.000145919550374952
Australie,Désinformation,0.000525310381349827
Australie,Drogue,0.000131327595337457
Australie,Écologie,0.000328318988343642
Australie,Économie,0.00288437887700723
Australie,Éducation,0.000218879325562428
Australie,Edward Snowden,0.000145919550374952
Australie,Égypte,0.000164159494171821
Australie,Espagne,9.38054252410405e-05
Australie,États-Unis,0.00380679889187746
Australie,Féminisme,0.000569086246462312
Australie,Forces de l’ordre,0.000437758651124856
Australie,France,0.00194229344374088
Australie,François Hollande,0.000389292514750318
Australie,Géopolitique,0.000712921231831908
Australie,Handicap,0.000131327595337457
Australie,Histoire,0.000350206920899884
Australie,Humour,0.000262655190674913
Australie,Immigration,0.000328318988343642
Australie,Inde,0.000262655190674913
Australie,Indonésie,0.000328318988343642
Australie,Insolite,0.000846333392174721
Australie,International,0.0107580414728642
Australie,Internet,0.000875517302249711
Australie,Irak,0.000525310381349827
Australie,Islam,0.00140082768359954
Australie,Israël,0.00205016968276807
Australie,Italie,0.000351770344653902
Australie,Japon,0.00155703210984651
Australie,Judaïsme,0.00110169260533089
Australie,Justice & Droit,0.00111628456036838
Australie,Libéralisme,0.000218879325562428
Australie,Liberté d’expression,0.000437758651124856
Australie,Malaisie,0.000159331273755003
Australie,Manlio Dinucci,0.000164159494171821
Australie,Manuel Valls,0.000262655190674913
Australie,Mariage homosexuel,0.000525310381349827
Australie,Médias,0.00078796557202474
Australie,Mexique,0.000290658869092459
Australie,Mondialisme,0.000421986464429916
Australie,N.W.O.,0.000262655190674913
Australie,Nationalisme,0.000218879325562428
Australie,Nouvelle-Zélande,0.000305250824129955
Australie,ONU,0.000145919550374952
Australie,Opinions,0.000218879325562428
Australie,OTAN,0.000426814684846734
Australie,Palestine,0.000481534516237341
Australie,Pédocriminalité,0.000853629369693469
Australie,People,0.000131327595337457
Australie,Pérou,0.000159331273755003
Australie,Philosophie,0.000131327595337457
Australie,PMA/GPA,0.000963069032474682
Australie,Politique,0.00138623572856204
Australie,Qatar,0.000164159494171821
Australie,Rédaction E&R,0.000131327595337457
Australie,Religion,0.000350206920899884
Australie,Renseignement,0.000408574741049865
Australie,Royaume-Uni,0.000727513186869403
Australie,Russie,0.000903658929822023
Australie,Santé,0.00131327595337457
Australie,Schiste,0.000328318988343642
Australie,Science,0.000481534516237341
Australie,Seconde Guerre mondiale,0.000481534516237341
Australie,Sexualité,0.000875517302249711
Australie,Singapour,0.000159331273755003
Australie,Sionisme,0.000547198313906069
Australie,Société,0.00201368979517434
Australie,Sport,0.000525310381349827
Australie,Survivalisme,0.000437758651124856
Australie,Syrie,0.000684779604259596
Australie,Terrorisme,0.000277247145712409
Australie,Thaïlande,0.000262655190674913
Australie,Théorie du genre,0.000328318988343642
Australie,Traité transpacifique,0.000159331273755003
Australie,Turquie,9.38054252410405e-05
Australie,Ukraine,0.000739499435650203
Australie,Union européenne,9.38054252410405e-05
Australie,Viêt Nam,0.000421986464429916
Australie,Vladimir Poutine,0.000312684750803468
Autriche,Banques,0.000933885122399692
Autriche,Barack Obama,0.000164159494171821
Autriche,Christianisme,0.000481534516237341
Autriche,Chypre,0.000262655190674913
Autriche,Cinéma,0.000492478482515463
Autriche,Corruption,0.000218879325562428
Autriche,Culture,0.000383038819734249
Autriche,Défense,0.000328318988343642
Autriche,Désinformation,0.000187610850482081
Autriche,Écologie,0.00131483937712858
Autriche,Économie,0.00326807678714758
Autriche,Énergie,0.000187610850482081
Autriche,Espagne,0.000145919550374952
Autriche,États-Unis,0.000835389425896599
Autriche,Féminisme,0.000164159494171821
Autriche,Florian Philippot,0.000164159494171821
Autriche,France,0.00166869428678784
Autriche,François Hollande,0.000164159494171821
Autriche,Futur,0.000262655190674913
Autriche,George Soros,0.000131327595337457
Autriche,Histoire,0.00203557772773058
Autriche,Hongrie,0.000751485684431002
Autriche,Immigration,0.00273599156953035
Autriche,Insolite,0.000875517302249711
Autriche,International,0.00457040877424403
Autriche,Iran,0.000218879325562428
Autriche,Islam,0.000437758651124856
Autriche,Israël,0.000766077639468497
Autriche,Italie,0.000164159494171821
Autriche,Judaïsme,0.000164159494171821
Autriche,Justice & Droit,0.000262655190674913
Autriche,Libéralisme,0.000218879325562428
Autriche,Liberté d’expression,0.000262655190674913
Autriche,Manuel Valls,0.000164159494171821
Autriche,Marine Le Pen,0.000131327595337457
Autriche,Médias,0.000328318988343642
Autriche,Mélenchon,0.000164159494171821
Autriche,Nationalisme,0.00237119269359297
Autriche,Opinions,0.000481534516237341
Autriche,Palestine,0.000328318988343642
Autriche,Pays-Bas,0.000145919550374952
Autriche,Philosophie,0.000164159494171821
Autriche,Politique,0.00587274076134047
Autriche,Pologne,0.000291839100749904
Autriche,Première Guerre mondiale,0.000262655190674913
Autriche,Presse,0.000187610850482081
Autriche,Qatar,0.000547198313906069
Autriche,Rédaction E&R,0.000164159494171821
Autriche,Religion,0.000481534516237341
Autriche,Renseignement,0.000218879325562428
Autriche,République tchèque,0.000145919550374952
Autriche,Revue Rébellion,0.000164159494171821
Autriche,Royaume-Uni,0.000437758651124856
Autriche,Russie,0.000716569220591281
Autriche,Seconde Guerre mondiale,0.00217941271310017
Autriche,Sécurité,0.000328318988343642
Autriche,Serbie,0.000262655190674913
Autriche,Sexualité,0.000164159494171821
Autriche,Sionisme,0.000383038819734249
Autriche,Slovaquie,0.000408574741049865
Autriche,Social,0.000218879325562428
Autriche,Société,0.00086457333597159
Autriche,Suisse,0.000809853504580983
Autriche,Terrorisme,0.000218879325562428
Autriche,Traité transatlantique,0.000187610850482081
Autriche,Turquie,0.000218879325562428
Autriche,Ukraine,0.000778585029500636
Autriche,Union européenne,0.00515617154074919
Autriche,Viktor Orbán,0.000131327595337457
Autriche,Vladimir Poutine,0.000318938445819538
Avortement,Banques,0.000187610850482081
Avortement,Barack Obama,0.000164159494171821
Avortement,Brésil,0.000262655190674913
Avortement,Christianisme,0.00304442701474597
Avortement,Communautés,0.000450266041156994
Avortement,Culture,0.000164159494171821
Avortement,Délinquance ,0.000187610850482081
Avortement,Désinformation,0.000509595968232524
Avortement,Donald Trump,0.000669145366719422
Avortement,Économie,0.000515929838825723
Avortement,Éducation,0.000164159494171821
Avortement,Emmanuel Macron,0.000101021227182659
Avortement,Équateur,0.000218879325562428
Avortement,Espagne,0.00234200878351798
Avortement,États-Unis,0.0060223083004748
Avortement,Étienne Chouard,0.000145919550374952
Avortement,Euthanasie,0.00105470971713324
Avortement,Féminisme,0.00212469288170957
Avortement,Franc-maçonnerie,0.000328318988343642
Avortement,France,0.00638486226025256
Avortement,François Fillon,0.000101021227182659
Avortement,Front national,0.000187610850482081
Avortement,George Soros,0.000481534516237341
Avortement,Handicap,0.000262655190674913
Avortement,Histoire,0.000145919550374952
Avortement,Humour,0.000145919550374952
Avortement,Immigration,0.000452791571836561
Avortement,Inde,0.000262655190674913
Avortement,Ingénierie sociale,0.000101021227182659
Avortement,International,0.00146649148126827
Avortement,Internet,0.00110898858284963
Avortement,Irlande,0.000437758651124856
Avortement,Israël,0.000187610850482081
Avortement,Israël Adam Shamir,0.000187610850482081
Avortement,Japon,0.000656637976687283
Avortement,Judaïsme,0.000187610850482081
Avortement,Justice & Droit,0.0026890086813327
Avortement,Libéralisme,0.00085884078220686
Avortement,Liberté d’expression,0.000525310381349827
Avortement,LRPS,0.00103490634958235
Avortement,Mariage homosexuel,0.000753490073859229
Avortement,Marine Le Pen,0.000366201948537139
Avortement,Marion Maréchal-Le Pen,0.000101021227182659
Avortement,Médias,0.000411100271729432
Avortement,Mélenchon,0.000101021227182659
Avortement,Mexique,0.000187610850482081
Avortement,Mondialisme,0.000450266041156994
Avortement,Nationalisme,0.000145919550374952
Avortement,ONG,0.000700413841799769
Avortement,ONU,0.000963069032474682
Avortement,Opinions,0.000131327595337457
Avortement,Pape François,0.00088802469228185
Avortement,Pays-Bas,0.000590974179018555
Avortement,People,0.000145919550374952
Avortement,Philippe de Villiers,0.000145919550374952
Avortement,Philosophie,0.000187610850482081
Avortement,PMA/GPA,0.000101021227182659
Avortement,Politique,0.00408254038741349
Avortement,Pologne,0.000218879325562428
Avortement,Portugal,0.000437758651124856
Avortement,Rédaction E&R,0.00026518072135448
Avortement,Religion,0.00186360111478867
Avortement,Royaume-Uni,0.000262655190674913
Avortement,Santé,0.0016322143991941
Avortement,Satanisme,0.000145919550374952
Avortement,Science,0.000145919550374952
Avortement,Services publics,0.000145919550374952
Avortement,Sexualité,0.00100267576757646
Avortement,Social,0.000262655190674913
Avortement,Société,0.0150332815018023
Avortement,Syrie,0.000101021227182659
Avortement,Théorie du genre,0.00026518072135448
Avortement,Tradition,0.000824445459618478
Avortement,Transhumanisme,0.000101021227182659
Avortement,Union européenne,0.000328318988343642
Avortement,Vatican,0.000931800557394336
Avortement,Vladimir Poutine,0.000164159494171821
Aymeric Chauprade,Chine,0.00036479887593738
Aymeric Chauprade,Christianisme,0.000145919550374952
Aymeric Chauprade,Communautés,0.000145919550374952
Aymeric Chauprade,Culture,0.000262655190674913
Aymeric Chauprade,Économie,0.000547198313906069
Aymeric Chauprade,États-Unis,0.000716569220591281
Aymeric Chauprade,Ex-Yougoslavie,8.20797470859104e-05
Aymeric Chauprade,France,0.00110898858284963
Aymeric Chauprade,Front national,0.000408574741049865
Aymeric Chauprade,Géopolitique,0.00142610303428949
Aymeric Chauprade,International,0.00161579844977692
Aymeric Chauprade,Irak,8.20797470859104e-05
Aymeric Chauprade,Iran,8.20797470859104e-05
Aymeric Chauprade,Islam,0.00036479887593738
Aymeric Chauprade,Israël,0.000246239241257731
Aymeric Chauprade,JMLP,0.000145919550374952
Aymeric Chauprade,Libye,8.20797470859104e-05
Aymeric Chauprade,LRPS,0.000218879325562428
Aymeric Chauprade,Maghreb,8.20797470859104e-05
Aymeric Chauprade,Mali,0.000218879325562428
Aymeric Chauprade,Marine Le Pen,0.000145919550374952
Aymeric Chauprade,Maroc,0.000262655190674913
Aymeric Chauprade,Médias,8.20797470859104e-05
Aymeric Chauprade,Mondialisme,0.000218879325562428
Aymeric Chauprade,N.W.O.,0.000218879325562428
Aymeric Chauprade,Nationalisme,0.000262655190674913
Aymeric Chauprade,Opinions,0.000525310381349827
Aymeric Chauprade,OTAN,8.20797470859104e-05
Aymeric Chauprade,Palestine,8.20797470859104e-05
Aymeric Chauprade,Politique,0.000693117864281021
Aymeric Chauprade,Proche-Orient,0.000383038819734249
Aymeric Chauprade,Religion,0.000145919550374952
Aymeric Chauprade,Russie,0.000873693307870024
Aymeric Chauprade,Serbie,8.20797470859104e-05
Aymeric Chauprade,Syrie,0.000246239241257731
Aymeric Chauprade,Tradition,0.000145919550374952
Aymeric Chauprade,Ukraine,0.000187610850482081
Aymeric Chauprade,Union européenne,0.000734809164388151
Aymeric Chauprade,Vladimir Poutine,0.000333530400857033
Ayssar Midani,France,0.000328318988343642
Ayssar Midani,Géopolitique,0.000164159494171821
Ayssar Midani,International,0.000492478482515463
Ayssar Midani,Israël,0.000164159494171821
Ayssar Midani,Politique,0.000164159494171821
Ayssar Midani,Qatar,0.000164159494171821
Ayssar Midani,Sionisme,0.000164159494171821
Ayssar Midani,Syrie,0.000492478482515463
Azerbaïdjan,Caucase,0.000262655190674913
Azerbaïdjan,Défense,0.00209029755912119
Azerbaïdjan,Économie,0.000406490176044509
Azerbaïdjan,Énergie,0.000218879325562428
Azerbaïdjan,États-Unis,0.000218879325562428
Azerbaïdjan,France,0.000187610850482081
Azerbaïdjan,Géopolitique,0.000789528995778757
Azerbaïdjan,Géorgie,0.000187610850482081
Azerbaïdjan,International,0.00502797079291977
Azerbaïdjan,Iran,0.000614425535328815
Azerbaïdjan,Israël,0.000614425535328815
Azerbaïdjan,Justice & Droit,0.000187610850482081
Azerbaïdjan,Kazakhstan,0.000187610850482081
Azerbaïdjan,Kosovo,0.000187610850482081
Azerbaïdjan,ONU,0.000218879325562428
Azerbaïdjan,OTAN,0.000164159494171821
Azerbaïdjan,OTSC,0.000262655190674913
Azerbaïdjan,Recep Tayyip Erdogan,0.000164159494171821
Azerbaïdjan,Russie,0.00262967875425717
Azerbaïdjan,Sri Lanka,0.000187610850482081
Azerbaïdjan,Turquie,0.00116162384923488
Azerbaïdjan,Union européenne,0.000844248827169364
Azerbaïdjan,Vladimir Poutine,0.00086457333597159
Bachar al-Assad,Barack Obama,0.00165719638015865
Bachar al-Assad,Belgique,0.000109439662781214
Bachar al-Assad,Bernard Cazeneuve,0.000145919550374952
Bachar al-Assad,BHL,0.000119388723034052
Bachar al-Assad,Bruno Guigue,0.000164159494171821
Bachar al-Assad,Chine,0.00026518072135448
Bachar al-Assad,Christianisme,0.000164159494171821
Bachar al-Assad,Cinéma,0.000164159494171821
Bachar al-Assad,Colonisation,7.29597751874759e-05
Bachar al-Assad,Communautés,0.00150088680385665
Bachar al-Assad,Corée du Nord,0.000378268372895068
Bachar al-Assad,Corée du Sud,0.000101021227182659
Bachar al-Assad,Corruption,0.000145919550374952
Bachar al-Assad,Culture,0.000310079044546773
Bachar al-Assad,Daech,0.00949778108393328
Bachar al-Assad,Damien Viguier,0.000233471280599923
Bachar al-Assad,Défense,0.00325301106733614
Bachar al-Assad,Désinformation,0.000291839100749904
Bachar al-Assad,Donald Trump,0.00148574090846808
Bachar al-Assad,Économie,0.000218879325562428
Bachar al-Assad,Éducation,0.000119388723034052
Bachar al-Assad,Égypte,0.000101021227182659
Bachar al-Assad,Emmanuel Macron,0.000164159494171821
Bachar al-Assad,Énergie,0.000187610850482081
Bachar al-Assad,Espagne,0.000164159494171821
Bachar al-Assad,États-Unis,0.00895779857196882
Bachar al-Assad,Ex-Yougoslavie,0.000164159494171821
Bachar al-Assad,Féminisme,0.000164159494171821
Bachar al-Assad,Forces de l’ordre,0.000119388723034052
Bachar al-Assad,Franc-maçonnerie,0.000218879325562428
Bachar al-Assad,France,0.00529007204324361
Bachar al-Assad,François Fillon,0.000145919550374952
Bachar al-Assad,François Hollande,0.00157176201403877
Bachar al-Assad,Front national,0.000382043913708965
Bachar al-Assad,Géopolitique,0.00620364723421874
Bachar al-Assad,George Soros,0.000474238538718594
Bachar al-Assad,Hezbollah,0.0011777792280264
Bachar al-Assad,Histoire,0.000382043913708965
Bachar al-Assad,Humour,0.000119388723034052
Bachar al-Assad,Immigration,0.000465820103120039
Bachar al-Assad,Insolite,0.000164159494171821
Bachar al-Assad,International,0.0123518967889857
Bachar al-Assad,Internet,0.000382043913708965
Bachar al-Assad,Irak,0.000406490176044509
Bachar al-Assad,Iran,0.00203207186840339
Bachar al-Assad,Islam,0.000350206920899884
Bachar al-Assad,Israël,0.00281357601778041
Bachar al-Assad,Israël Adam Shamir,0.000101021227182659
Bachar al-Assad,Japon,0.000101021227182659
Bachar al-Assad,JMLP,0.000101021227182659
Bachar al-Assad,Judaïsme,0.000119388723034052
Bachar al-Assad,Justice & Droit,0.00152109833798201
Bachar al-Assad,Liban,0.00151604727662288
Bachar al-Assad,Libye,8.75517302249711e-05
Bachar al-Assad,LRPS,0.000627454066612293
Bachar al-Assad,Luxembourg,0.000164159494171821
Bachar al-Assad,Manlio Dinucci,0.000187610850482081
Bachar al-Assad,Marine Le Pen,0.000218879325562428
Bachar al-Assad,Médias,0.00170462023403051
Bachar al-Assad,Monarchies du Golfe,0.000145919550374952
Bachar al-Assad,Mondialisme,0.000246940777557611
Bachar al-Assad,Nationalisme,7.29597751874759e-05
Bachar al-Assad,Nucléaire,0.000119388723034052
Bachar al-Assad,ONG,0.000984956965030925
Bachar al-Assad,ONU,0.00146958552967657
Bachar al-Assad,Opinions,0.000119388723034052
Bachar al-Assad,OTAN,0.00149403179201211
Bachar al-Assad,Palestine,0.000600923239271393
Bachar al-Assad,Panama,0.000164159494171821
Bachar al-Assad,Politique,0.00382457546800063
Bachar al-Assad,Presse,0.000401278763531118
Bachar al-Assad,Proche-Orient,0.000131327595337457
Bachar al-Assad,Qatar,0.000625369501606937
Bachar al-Assad,Recep Tayyip Erdogan,0.00118816925395345
Bachar al-Assad,Rédaction E&R,0.000283548217205872
Bachar al-Assad,Religion,0.000131327595337457
Bachar al-Assad,Renseignement,0.000109439662781214
Bachar al-Assad,Revue Rébellion,0.000218879325562428
Bachar al-Assad,Royaume-Uni,0.00130711701131329
Bachar al-Assad,Russie,0.006299457048888
Bachar al-Assad,Santé,0.000262655190674913
Bachar al-Assad,Seconde Guerre mondiale,0.000262655190674913
Bachar al-Assad,Sionisme,0.000619163183068262
Bachar al-Assad,Sport,0.000164159494171821
Bachar al-Assad,Suisse,0.000109439662781214
Bachar al-Assad,Syrie,0.0211545082427323
Bachar al-Assad,Terrorisme,0.00639015384834308
Bachar al-Assad,Thierry Meyssan,0.000451228148082543
Bachar al-Assad,Tradition,0.000119388723034052
Bachar al-Assad,Turquie,0.00281040179379498
Bachar al-Assad,Ukraine,0.000131327595337457
Bachar al-Assad,Union européenne,0.00120523936319311
Bachar al-Assad,Vladimir Poutine,0.00316270785707788
Bachar al-Assad,Xi Jinping,0.00026518072135448
Bachar al-Assad,Yémen,0.000187610850482081
Bahamas,International,0.000328318988343642
Bahamas,Mondialisme,0.000328318988343642
Bahamas,Union européenne,0.000328318988343642
Bahar Kimyongür,Barack Obama,0.000164159494171821
Bahar Kimyongür,Cinéma,0.000262655190674913
Bahar Kimyongür,Communautés,0.000328318988343642
Bahar Kimyongür,Défense,0.000328318988343642
Bahar Kimyongür,Désinformation,0.000218879325562428
Bahar Kimyongür,Économie,0.000164159494171821
Bahar Kimyongür,États-Unis,0.000492478482515463
Bahar Kimyongür,France,0.000218879325562428
Bahar Kimyongür,François Hollande,0.000164159494171821
Bahar Kimyongür,Géopolitique,0.000734809164388151
Bahar Kimyongür,Histoire,0.000426814684846734
Bahar Kimyongür,International,0.00364746761812246
Bahar Kimyongür,Islam,0.000328318988343642
Bahar Kimyongür,Israël,0.000187610850482081
Bahar Kimyongür,Justice & Droit,0.000328318988343642
Bahar Kimyongür,Médias,0.000645694010409162
Bahar Kimyongür,Monarchies du Golfe,0.000187610850482081
Bahar Kimyongür,Nationalisme,0.000262655190674913
Bahar Kimyongür,ONG,0.000218879325562428
Bahar Kimyongür,OTAN,0.000802036385810896
Bahar Kimyongür,Politique,0.000164159494171821
Bahar Kimyongür,Presse,0.000164159494171821
Bahar Kimyongür,Qatar,0.000164159494171821
Bahar Kimyongür,Religion,0.000492478482515463
Bahar Kimyongür,Renseignement,0.000406490176044509
Bahar Kimyongür,Social,0.000164159494171821
Bahar Kimyongür,Société,0.000328318988343642
Bahar Kimyongür,Suisse,0.000328318988343642
Bahar Kimyongür,Syrie,0.00396484264018798
Bahar Kimyongür,Turquie,0.00256401495658844
Bahreïn,Barack Obama,0.000318938445819538
Bahreïn,Brésil,0.000109439662781214
Bahreïn,Chine,0.000109439662781214
Bahreïn,Communautés,0.000437758651124856
Bahreïn,Défense,0.000109439662781214
Bahreïn,Émirats arabes unis,0.0010725086952559
Bahreïn,États-Unis,0.000975576422506821
Bahreïn,Éthiopie,0.000109439662781214
Bahreïn,France,0.000590974179018555
Bahreïn,François Hollande,0.000372094853456127
Bahreïn,Hezbollah,0.000218879325562428
Bahreïn,Insolite,0.000547198313906069
Bahreïn,International,0.0118882742255479
Bahreïn,Iran,0.00278289428215087
Bahreïn,Islam,0.00128200747829422
Bahreïn,Israël,0.000328318988343642
Bahreïn,Jordanie,0.000459646583681098
Bahreïn,Judaïsme,0.000437758651124856
Bahreïn,Koweït,0.000109439662781214
Bahreïn,Liban,0.000218879325562428
Bahreïn,Libye,0.000590974179018555
Bahreïn,LRPS,0.000109439662781214
Bahreïn,Monarchies du Golfe,0.00111628456036838
Bahreïn,Oman,0.000109439662781214
Bahreïn,Portugal,0.000218879325562428
Bahreïn,Proche-Orient,0.00549387107161694
Bahreïn,Qatar,0.0012257242231496
Bahreïn,Religion,0.00106312815273179
Bahreïn,Renseignement,0.000328318988343642
Bahreïn,Russie,0.000240767258118671
Bahreïn,Sheikh Imran Hosein,0.000328318988343642
Bahreïn,Soudan,0.000187610850482081
Bahreïn,Syrie,0.00128200747829422
Bahreïn,Tchad,0.000109439662781214
Bahreïn,Tunisie,0.000109439662781214
Bahreïn,Turquie,0.000262655190674913
Bahreïn,Vladimir Poutine,0.000131327595337457
Bahreïn,Yémen,0.000503422448793584
Bangladesh,Banques,0.000187610850482081
Bangladesh,Cyberguerre,0.000187610850482081
Bangladesh,Daech,0.000590974179018555
Bangladesh,Délinquance ,0.000187610850482081
Bangladesh,Économie,0.000328318988343642
Bangladesh,États-Unis,0.000450266041156994
Bangladesh,Forces de l’ordre,0.000328318988343642
Bangladesh,Géopolitique,0.000262655190674913
Bangladesh,Inde,0.000437758651124856
Bangladesh,International,0.00088802469228185
Bangladesh,Islam,0.000262655190674913
Bangladesh,Israël,0.000262655190674913
Bangladesh,Justice & Droit,0.000262655190674913
Bangladesh,Seconde Guerre mondiale,0.000328318988343642
Bangladesh,Social,0.000328318988343642
Bangladesh,Sri Lanka,0.000187610850482081
Bangladesh,Terrorisme,0.000590974179018555
Banlieues,BHL,4.52853777025713e-05
Banlieues,Brésil,0.000328318988343642
Banlieues,BRICS,0.000328318988343642
Banlieues,Bruno Gollnisch,6.9119787019714e-05
Banlieues,Camel Bechikh,0.000218879325562428
Banlieues,Caroline Fourest,4.52853777025713e-05
Banlieues,Charles de Gaulle,3.28318988343642e-05
Banlieues,Chine,0.000101021227182659
Banlieues,Christianisme,0.000101951685854078
Banlieues,Cinéma,0.000450266041156994
Banlieues,Clément Méric,4.52853777025713e-05
Banlieues,Communautés,0.0041824811491528
Banlieues,Corruption,0.000131327595337457
Banlieues,Culture,0.000572734235221686
Banlieues,Daech,0.000627454066612293
Banlieues,Danemark,0.000218879325562428
Banlieues,Défense,0.00109439662781214
Banlieues,Délinquance ,0.00605466643453522
Banlieues,Désinformation,0.000119388723034052
Banlieues,Dieudonné,0.000385499903059951
Banlieues,Drogue,0.000802557527062235
Banlieues,DSK,6.9119787019714e-05
Banlieues,Économie,0.0028951886174546
Banlieues,Éducation,0.00205746566028682
Banlieues,Edward Snowden,4.52853777025713e-05
Banlieues,Emmanuel Macron,0.000145919550374952
Banlieues,États-Unis,0.00268881668192431
Banlieues,Extrême gauche,0.00120539971434737
Banlieues,Féminisme,0.000766077639468497
Banlieues,Florian Philippot,3.28318988343642e-05
Banlieues,Forces de l’ordre,0.00436450406880115
Banlieues,Franc-maçonnerie,0.00047059054995922
Banlieues,France,0.0179758557901881
Banlieues,François Hollande,0.000836898938486685
Banlieues,Front national,0.00144213498488989
Banlieues,Géopolitique,0.000479837005742263
Banlieues,Handicap,0.000262655190674913
Banlieues,Histoire,0.000653377042438188
Banlieues,Hugo Chávez,3.28318988343642e-05
